observable_id,pauli_string,group_id,circuit_index,bits,invert
P0504,X4 Z5 X6 X9 Z10 X11,WT_TMP_G0162,0,3;4;5;8;9;10,false
P0505,Y3 X4 X6 Y7,WT_TMP_G0162,0,2;3;5;6,false
P0498,X1 Z2 Z3 X4 Y7 Z8 Z9 Y10,WT_TMP_G0163,0,0;1;2;3;6;7;8;9,false
P1449,X4 Z5 Z6 Y7 Y10 X11,WT_TMP_G0163,0,3;4;5;6;9;10,false
P1569,X1 Z2 Z3 Z4 Z5 Y6 Y9 X10,WT_TMP_G0164,0,0;1;2;3;4;5;8;9,false
P1707,X1 Z2 Z3 Z4 Z5 Y6 Y7 X8,WT_TMP_G0164,0,0;1;2;3;4;5;6;7,false
P0497,X1 Z2 Z3 Z4 Y5 Y7 Z8 Z9 Z10 X11,WT_TMP_G0165,0,0;1;2;3;4;5;6;7;8;9,false
P0494,X0 X1 Y2 Z3 Z4 Z5 Z6 Z7 Z8 Y9,WT_TMP_G0166,0,0;1;2;3;4;5;6;7;8;9,false
P1700,Y2 Z3 Z4 Z5 Z6 Z7 Z8 Y10,WT_TMP_G0166,0,2;3;4;5;6;7;8;10,false
P0493,X3 Z4 Z5 Z6 Y7 Y9 Z10 X11,WT_TMP_G0167,0,2;3;4;5;6;8;9;10,false
P1060,Y1 X2 X8 Y9,WT_TMP_G0167,0,0;1;7;8,false
P1075,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X9 X10 Y11,WT_TMP_G0168,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0438,Y0 Z1 Z2 Z3 Y4 Y6 Z7 Z8 Z9 Y10,WT_TMP_G0169,0,0;1;2;3;4;5;6;7;8;9,false
P0491,Y0 Z1 Z2 Z3 Y4 Z7,WT_TMP_G0169,0,0;1;2;3;4;6,false
P1310,Y0 Z1 Z2 Z3 Y4 Z9,WT_TMP_G0169,0,0;1;2;3;4;8,false
P0488,Y5 X6 X8 Z9 Z10 Y11,WT_TMP_G0170,0,4;5;7;8;9;10,false
P0490,Y1 Z2 Z3 X4 X6 Y7,WT_TMP_G0170,0,0;1;2;3;5;6,false
P1354,Y1 Z2 Z3 X4 X8 Z9 Z10 Y11,WT_TMP_G0170,0,0;1;2;3;7;8;9;10,false
P1455,X4 Y5 Y7 X8,WT_TMP_G0170,0,3;4;6;7,false
P0486,X3 Z4 X5 X9 Z10 X11,WT_TMP_G0171,0,2;3;4;8;9;10,false
P0884,X1 Z2 X3 X5 Z6 Z7 Z8 X9,WT_TMP_G0171,0,0;1;2;4;5;6;7;8,false
P0484,X2 Y3 Y4 Z5 Z6 X7,WT_TMP_G0172,0,1;2;3;4;5;6,false
P0798,Y3 Y4 X7 X8,WT_TMP_G0172,0,2;3;6;7,false
P1183,X1 X2 X8 Z9 Z10 X11,WT_TMP_G0172,0,0;1;7;8;9;10,false
P1250,Y0 Z1 Z2 Z3 Y4 Y9 Z10 Y11,WT_TMP_G0173,0,0;1;2;3;4;9;10;11,false
P1295,Y0 Z1 Z2 Z3 Y4 Z10,WT_TMP_G0173,0,0;1;2;3;4;10,false
P1509,Y4 X5 X8 Y9,WT_TMP_G0173,0,4;5;8;9,false
P1589,Y0 Z1 Z2 Z3 Y4 X6 Z7 X8,WT_TMP_G0173,0,0;1;2;3;4;6;7;8,false
P0483,X0 Z1 X2 X3 Z4 Z5 Z6 Z7 Z8 X9,WT_TMP_G0174,0,0;1;2;3;4;5;6;7;8;9,false
P1580,X3 Z4 Z5 Z6 Z7 Z8 X9 Z10,WT_TMP_G0174,0,3;4;5;6;7;8;9;10,false
P0299,Y1 Z2 Z3 Z4 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0175,0,1;2;3;4;6;7;8;9;10;11,false
P0471,Y1 Z2 Z3 Z5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0175,0,1;2;3;5;6;7;8;9;10;11,false
P0472,Y1 Z2 Z4 Z5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0175,0,1;2;4;5;6;7;8;9;10;11,false
P0473,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Z10 Y11,WT_TMP_G0175,0,1;2;3;4;5;6;7;8;10;11,false
P0479,Y1 Z3 Z4 Z5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0175,0,1;3;4;5;6;7;8;9;10;11,false
P0480,Y1 Z2 Z3 Z4 Z5 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0175,0,1;2;3;4;5;7;8;9;10;11,false
P0507,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0175,0,1;2;3;4;5;6;7;8;9;10;11,false
P0707,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Z9 Y11,WT_TMP_G0175,0,1;2;3;4;5;6;7;8;9;11,false
P0766,Y1 Z2 Z3 Z4 Z5 Z6 Z8 Z9 Z10 Y11,WT_TMP_G0175,0,1;2;3;4;5;6;8;9;10;11,false
P1229,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z9 Z10 Y11,WT_TMP_G0175,0,1;2;3;4;5;6;7;9;10;11,false
P1722,Z0 Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0175,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0470,X4 Z5 Z6 Z7 Z8 Y9 Y10 X11,WT_TMP_G0176,0,2;3;4;5;6;7;8;9,false
P1179,Y1 X2 X4 Z5 Z6 Z7 Z8 Y9,WT_TMP_G0176,0,0;1;2;3;4;5;6;7,false
P0469,Z0 X2 Z3 Z4 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0177,0,0;1;2;3;4;5;6;7;8;9,false
P1456,X0 Z1 Z2 Y3 Y6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0178,0,0;1;2;3;4;5;6;7;8;9,false
P0468,Y0 Z1 Z2 Z3 Z4 Y5 X8 X9,WT_TMP_G0179,0,0;1;2;3;4;5;8;9,false
P0941,Y0 Z1 Z2 Z3 Z4 Y5 X10 X11,WT_TMP_G0179,0,0;1;2;3;4;5;10;11,false
P1771,Y0 Z1 Z2 Z3 Z4 Y5 X6 X7,WT_TMP_G0179,0,0;1;2;3;4;5;6;7,false
P0465,X0 Z1 Z2 Z3 X4 Y6 Z7 Y8,WT_TMP_G0180,0,0;1;2;3;4;5;6;7,false
P1318,X0 Z1 Z2 Z3 X4 Y8 Z9 Y10,WT_TMP_G0180,0,0;1;2;3;4;7;8;9,false
P0464,Y0 Z1 Y2 X7 Z8 Z9 Z10 X11,WT_TMP_G0181,0,0;1;2;7;8;9;10;11,false
P0834,Y4 Y5 X6 X7,WT_TMP_G0181,0,4;5;6;7,false
P1217,Y2 Z3 Y4 X7 Z8 Z9 Z10 X11,WT_TMP_G0181,0,2;3;4;7;8;9;10;11,false
P0461,X5 Z6 Z7 X8 X10 X11,WT_TMP_G0182,0,5;6;7;8;10;11,false
P0463,X0 Z1 Z2 X3 X5 Z6 Z7 X8,WT_TMP_G0182,0,0;1;2;3;5;6;7;8,false
P1602,X3 Y4 Y9 X10,WT_TMP_G0182,0,3;4;9;10,false
P0458,X4 Z5 Z6 Z7 Z8 Z9 X10 Z11,WT_TMP_G0183,0,4;5;6;7;8;9;10;11,false
P0460,Z0 X4 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0183,0,0;4;5;6;7;8;9;10,false
P0852,Y1 Z2 Y3 X4 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0183,0,1;2;3;4;5;6;7;8;9;10,false
P1107,Z2 X4 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0183,0,2;4;5;6;7;8;9;10,false
P0154,Y2 Z3 Z4 Z5 Z6 X7 X9 Y10,WT_TMP_G0184,0,2;3;4;5;6;7;9;10,false
P0232,Y0 Z1 Y2 X7 Z8 X9,WT_TMP_G0184,0,0;1;2;7;8;9,false
P0455,Y1 Z2 Z3 Y4 X9 X10,WT_TMP_G0185,0,0;1;2;3;8;9,false
P0733,Y1 Z2 Z3 Y4 X5 Z6 Z7 X8,WT_TMP_G0185,0,0;1;2;3;4;5;6;7,false
P0450,Y0 Z1 Z2 X3 X9 Y10,WT_TMP_G0186,0,0;1;2;3;9;10,false
P0452,X3 Z4 Z5 Y6 Y10 X11,WT_TMP_G0186,0,3;4;5;6;10;11,false
P0731,X3 Z4 Z5 Y6 Y8 X9,WT_TMP_G0186,0,3;4;5;6;8;9,false
P1033,Y0 Z1 Z2 X3 X7 Y8,WT_TMP_G0186,0,0;1;2;3;7;8,false
P0449,X1 Z2 Z3 Z4 Z5 Z6 Y7 Y9 Z10 X11,WT_TMP_G0187,0,0;1;2;3;4;5;6;7;8;9,false
P0446,X0 Z1 Y2 Y4 Z5 X6,WT_TMP_G0188,0,0;1;2;4;5;6,false
P0553,Y2 X3 X6 Z7 Z8 Y9,WT_TMP_G0188,0,2;3;6;7;8;9,false
P0632,Y2 X3 X10 Y11,WT_TMP_G0188,0,2;3;10;11,false
P0444,Y3 Y4 Y8 Z9 Z10 Y11,WT_TMP_G0189,0,3;4;8;9;10;11,false
P1153,X0 Z1 Z2 Y3 Y4 Z5 Z6 X7,WT_TMP_G0189,0,0;1;2;3;4;5;6;7,false
P0833,Z0 Y2 Z3 Z4 Z5 Y6,WT_TMP_G0190,0,0;2;3;4;5;6,false
P1487,Y1 Y2 Y6 Y7,WT_TMP_G0190,0,1;2;6;7,false
P1665,Y2 Z3 Z4 Z5 Y6 Y7 Z8 Y9,WT_TMP_G0190,0,2;3;4;5;6;7;8;9,false
P1696,Y2 Z3 Z4 Z5 Y6 Y9 Z10 Y11,WT_TMP_G0190,0,2;3;4;5;6;9;10;11,false
P0933,X2 Y3 Y4 X5,WT_TMP_G0191,0,2;3;4;5,false
P1776,X0 Z1 X2 X6 Z7 Z8 Z9 X10,WT_TMP_G0191,0,0;1;2;6;7;8;9;10,false
P0459,Y2 Z3 Y4 Y7 Z8 Y9,WT_TMP_G0192,0,2;3;4;7;8;9,false
P0551,X0 X1 Y4 Z5 Z6 Y7,WT_TMP_G0192,0,0;1;4;5;6;7,false
P1019,X1 Y2 Y9 X10,WT_TMP_G0192,0,1;2;9;10,false
P1813,Y4 Z5 Z6 Y7 X10 X11,WT_TMP_G0192,0,4;5;6;7;10;11,false
P0442,Y0 Z1 Z2 X3 X10 Y11,WT_TMP_G0193,0,0;1;2;3;10;11,false
P0443,Y0 Z1 Z2 X3 X4 Z5 Z6 Z7 Z8 Y9,WT_TMP_G0193,0,0;1;2;3;4;5;6;7;8;9,false
P0439,Y6 X7 X10 Y11,WT_TMP_G0194,0,6;7;10;11,false
P0441,X0 Z1 Z2 Z3 Z4 X5 X7 Z8 Z9 X10,WT_TMP_G0194,0,0;1;2;3;4;5;7;8;9;10,false
P0436,Y1 Z2 X3 X5 Z6 Z7 Z8 Y9,WT_TMP_G0195,0,0;1;2;4;5;6;7;8,false
P0597,X3 Z4 X5 Y9 Z10 Y11,WT_TMP_G0195,0,2;3;4;8;9;10,false
P0434,Y1 Z2 Z3 Z4 Z5 X6 X7 Y8,WT_TMP_G0196,0,0;1;2;3;4;5;6;7,false
P0435,Y1 Z2 Z3 Z4 Z5 X6 X10 Y11,WT_TMP_G0196,0,0;1;2;3;4;5;8;9,false
P0674,X0 Z1 Z2 Z3 Z4 X5 X9 X10,WT_TMP_G0197,0,0;1;2;3;4;5;9;10,false
P0838,Y6 Y7 X8 X9,WT_TMP_G0197,0,6;7;8;9,false
P1731,X0 Z1 Z2 Z3 Z4 X5 Y6 Y7,WT_TMP_G0197,0,0;1;2;3;4;5;6;7,false
P0189,Y0 Z1 Z2 X3 X4 Z5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0198,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0476,Y3 Z4 Y5 X7 Z8 X9,WT_TMP_G0199,0,2;3;4;5;6;7,false
P0935,Y1 Z2 Y3 X7 Z8 X9,WT_TMP_G0199,0,0;1;2;5;6;7,false
P1360,Y3 Z4 Y5 X9 Z10 X11,WT_TMP_G0199,0,2;3;4;7;8;9,false
P0610,X0 Z1 Z2 X3 Y10 Y11,WT_TMP_G0200,0,0;1;2;3;9;10,false
P1720,X3 Y4 Y6 Z7 Z8 X9,WT_TMP_G0200,0,3;4;5;6;7;8,false
P0428,Y5 Y6 Y8 Y9,WT_TMP_G0201,0,4;5;7;8,false
P0430,Y3 Y4 Y8 Y9,WT_TMP_G0201,0,2;3;7;8,false
P0431,X1 Z2 Y3 Y9 Z10 X11,WT_TMP_G0201,0,0;1;2;8;9;10,false
P1291,Y4 Y5 Y7 Y8,WT_TMP_G0201,0,3;4;6;7,false
P0426,Z1 Y5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0202,0,1;5;6;7;8;9;10;11,false
P0427,X0 Z1 Z2 Z3 X4 Y5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0202,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0418,Y3 Z4 Z5 Y6 Y8 Y9,WT_TMP_G0203,0,3;4;5;6;8;9,false
P0422,Y3 Z4 Z5 Y6 Y10 Y11,WT_TMP_G0203,0,3;4;5;6;10;11,false
P0424,Y1 Z2 Y3 Y6 Z7 Y8,WT_TMP_G0203,0,1;2;3;6;7;8,false
P0492,Y0 Y1 Y3 Z4 Z5 Y6,WT_TMP_G0203,0,0;1;3;4;5;6,false
P1197,Y1 Y2 X3 Z4 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0204,0,0;1;2;3;4;5;6;7;8;9,false
P0612,X0 Z1 X2 Y3 Z4 Y5,WT_TMP_G0205,0,0;1;2;3;4;5,false
P1215,X2 Y3 Y5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0205,0,2;3;5;6;7;8;9;10,false
P0354,X1 Z2 Z3 Z4 Z5 X6 Y9 Y10,WT_TMP_G0206,0,0;1;2;3;4;5;8;9,false
P1446,X1 Z2 Z3 Z4 Z5 X6 Y7 Y8,WT_TMP_G0206,0,0;1;2;3;4;5;6;7,false
P0616,Y0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Y8 X9 Z10 X11,WT_TMP_G0207,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0416,X4 Z5 Z6 Z7 X8 Z9,WT_TMP_G0208,0,3;4;5;6;7;8,false
P0417,X1 Z2 Z3 X4 X8 Z9 Z10 X11,WT_TMP_G0208,0,0;1;2;3;7;8;9;10,false
P0300,X2 Y3 Y8 X9,WT_TMP_G0209,0,1;2;7;8,false
P0414,Y3 Z4 Z5 Z6 Z7 Y8 Y10 Y11,WT_TMP_G0209,0,2;3;4;5;6;7;9;10,false
P0415,X1 X2 Y3 Z4 Z5 Z6 Z7 Y8,WT_TMP_G0209,0,0;1;2;3;4;5;6;7,false
P0412,Z6 X7 Z8 Z9 Z10 X11,WT_TMP_G0210,0,5;6;7;8;9;10,false
P0573,Y1 Z2 Y3 X7 Z8 Z9 Z10 X11,WT_TMP_G0210,0,0;1;2;6;7;8;9;10,false
P1754,Y3 Z4 Y5 X7 Z8 Z9 Z10 X11,WT_TMP_G0210,0,2;3;4;6;7;8;9;10,false
P0302,Y1 Z2 Z3 Y4 X7 Z8 Z9 X10,WT_TMP_G0211,0,0;1;2;3;6;7;8;9,false
P0723,Y1 Z2 Z3 Y4 X5 X6,WT_TMP_G0211,0,0;1;2;3;4;5,false
P0404,X2 Z3 Z4 Z5 Z6 Z7 X8 Z9,WT_TMP_G0212,0,2;3;4;5;6;7;8;9,false
P0410,X2 Z3 Z4 Z5 Z6 Z7 X8 Z11,WT_TMP_G0212,0,2;3;4;5;6;7;8;11,false
P1190,Y0 Z1 X2 X8 Z9 Y10,WT_TMP_G0212,0,0;1;2;8;9;10,false
P0406,Y5 Z6 Y7 Y9 Z10 Y11,WT_TMP_G0213,0,5;6;7;9;10;11,false
P0409,X0 Z1 Z2 Z3 Z4 Y5 Y7 X8,WT_TMP_G0213,0,0;1;2;3;4;5;7;8,false
P0290,Y0 X1 X6 Z7 Z8 Y9,WT_TMP_G0214,0,0;1;6;7;8;9,false
P1715,Y2 Z3 Z4 X5 X6 Z7 Z8 Y9,WT_TMP_G0214,0,2;3;4;5;6;7;8;9,false
P1065,Y1 Z2 Z3 Z4 Y5 Y7 Z8 Y9,WT_TMP_G0215,0,1;2;3;4;5;7;8;9,false
P1529,Z0 Y1 Z2 Z3 Z4 Y5,WT_TMP_G0215,0,0;1;2;3;4;5,false
P1686,Y5 Z6 Y7 Z11,WT_TMP_G0215,0,5;6;7;10,false
P0400,Y0 Z1 Z2 Z3 Y4 Y5 Z6 Z7 Z8 Y9,WT_TMP_G0216,0,0;1;2;3;4;5;6;7;8;9,false
P0397,X1 Z2 Z3 Y4 Y10 X11,WT_TMP_G0217,0,1;2;3;4;10;11,false
P0399,Z2 Y4 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0217,0,2;4;5;6;7;8;9;10,false
P0862,Z0 Y4 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0217,0,0;4;5;6;7;8;9;10,false
P0391,X2 Z3 X4 Y8 Z9 Y10,WT_TMP_G0218,0,2;3;4;7;8;9,false
P0393,X0 Z1 X2 Y8 Z9 Y10,WT_TMP_G0218,0,0;1;2;7;8;9,false
P1637,X4 Z5 X6 Y8 Z9 Y10,WT_TMP_G0218,0,4;5;6;7;8;9,false
P0388,Y0 Y1 X2 Z3 Z4 Z5 Z6 X7,WT_TMP_G0219,0,0;1;2;3;4;5;6;7,false
P1375,X2 Z3 Z4 Z5 Z6 X7 Y8 Z9 Z10 Y11,WT_TMP_G0219,0,2;3;4;5;6;7;8;9;10;11,false
P1711,Y1 X2 X7 Y8,WT_TMP_G0219,0,1;2;7;8,false
P0327,Y2 Z3 Y4 X5 Z6 X7,WT_TMP_G0220,0,1;2;3;4;5;6,false
P0384,Z0 Y2 Z3 Y4,WT_TMP_G0220,0,0;1;2;3,false
P0385,Y4 X5 X7 Z8 Z9 Y10,WT_TMP_G0220,0,3;4;6;7;8;9,false
P1631,Y1 Z3 Z4 Z5 Z6 Z7 Z8 Y9,WT_TMP_G0221,0,0;2;3;4;5;6;7;8,false
P1689,Y2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 X10 X11,WT_TMP_G0221,0,1;2;3;4;5;6;7;8;9;10,false
P0283,Y3 Z4 Z5 Z6 Y7 Y9 Z10 Y11,WT_TMP_G0222,0,2;3;4;5;6;8;9;10,false
P0380,Y3 Z4 Z5 Z6 Y7 Z8,WT_TMP_G0222,0,2;3;4;5;6;7,false
P0381,Z2 Y3 Z4 Z5 Z6 Y7,WT_TMP_G0222,0,1;2;3;4;5;6,false
P0383,Z0 Y3 Z4 Z5 Z6 Y7,WT_TMP_G0222,0,0;2;3;4;5;6,false
P1806,Y3 Z4 Z5 Z6 Y7 Z10,WT_TMP_G0222,0,2;3;4;5;6;9,false
P0378,Z3 X6 Z7 Z8 Z9 X10,WT_TMP_G0223,0,3;5;6;7;8;9,false
P1734,X0 Z1 Z2 Z3 X4 X6 Z7 Z8 Z9 X10,WT_TMP_G0223,0,0;1;2;3;4;5;6;7;8;9,false
P0372,X0 Z1 Z2 Y3 Y8 X9,WT_TMP_G0224,0,0;1;2;3;8;9,false
P0377,Y4 Z5 Z6 Z7 Y8 X9 Z10 X11,WT_TMP_G0224,0,4;5;6;7;8;9;10;11,false
P1545,Z1 Y4 Z5 Z6 Z7 Y8,WT_TMP_G0224,0,1;4;5;6;7;8,false
P0201,Y4 Z5 Y6 X8 Z9 X10,WT_TMP_G0225,0,4;5;6;8;9;10,false
P0244,X0 Z1 X2 X8 Z9 X10,WT_TMP_G0225,0,0;1;2;8;9;10,false
P0370,X2 X3 X7 X8,WT_TMP_G0225,0,2;3;7;8,false
P0170,X3 Z4 Z5 X6 Y7 Z8 Z9 Y10,WT_TMP_G0226,0,3;4;5;6;7;8;9;10,false
P0369,Y0 Y1 Y7 Z8 Z9 Y10,WT_TMP_G0226,0,0;1;7;8;9;10,false
P1389,Y1 X2 X6 Y7,WT_TMP_G0226,0,1;2;6;7,false
P0238,X1 Z2 Z3 Z4 X5 Z11,WT_TMP_G0227,0,0;1;2;3;4;10,false
P0368,X1 Z2 Z3 Z4 X5 Z7,WT_TMP_G0227,0,0;1;2;3;4;6,false
P0813,X1 Z2 Z3 Z4 X5 X8 Z9 X10,WT_TMP_G0227,0,0;1;2;3;4;7;8;9,false
P1253,X1 Z2 Z3 Z4 X5 Z9,WT_TMP_G0227,0,0;1;2;3;4;8,false
P1581,X1 Z2 Z3 Z4 X5 X6 Z7 X8,WT_TMP_G0227,0,0;1;2;3;4;5;6;7,false
P0670,X0 Z1 Z2 Z3 Z4 X5 X7 X8,WT_TMP_G0228,0,0;1;2;3;4;5;6;7,false
P1168,X0 Z1 Z2 Z3 Z4 X5 Y10 Y11,WT_TMP_G0228,0,0;1;2;3;4;5;8;9,false
P0279,X0 Z1 Z2 X3 Y4 Z5 Z6 Z7 Z8 Y9,WT_TMP_G0229,0,0;1;2;3;4;5;6;7;8;9,false
P0877,Y4 Z5 Z6 Z7 Z8 Y9 X10 X11,WT_TMP_G0229,0,4;5;6;7;8;9;10;11,false
P0357,Y1 Z2 Z3 Z4 Z5 Z7 Z8 Y9,WT_TMP_G0230,0,1;2;3;4;5;7;8;9,false
P0359,Z0 Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9,WT_TMP_G0230,0,0;1;2;3;4;5;6;7;8;9,false
P0361,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9,WT_TMP_G0230,0,1;2;3;4;5;6;7;8;9,false
P0362,Y1 Z2 Z3 Z5 Z6 Z7 Z8 Y9,WT_TMP_G0230,0,1;2;3;5;6;7;8;9,false
P0364,Y1 Z2 Z4 Z5 Z6 Z7 Z8 Y9,WT_TMP_G0230,0,1;2;4;5;6;7;8;9,false
P0366,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 Z11,WT_TMP_G0230,0,1;2;3;4;5;6;7;8;9;11,false
P0379,Y1 Z2 Z3 Z4 Z6 Z7 Z8 Y9,WT_TMP_G0230,0,1;2;3;4;6;7;8;9,false
P0513,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Y9,WT_TMP_G0230,0,1;2;3;4;5;6;7;9,false
P1461,Y1 Z2 Z3 Z4 Z5 Z6 Z8 Y9,WT_TMP_G0230,0,1;2;3;4;5;6;8;9,false
P1786,Y1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Y9 Z10,WT_TMP_G0230,0,1;2;3;4;5;6;7;8;9;10,false
P0398,X2 Z3 X4 X6 Z7 X8,WT_TMP_G0231,0,1;2;3;4;5;6,false
P1418,Y1 X2 X8 Z9 Z10 Y11,WT_TMP_G0231,0,0;1;6;7;8;9,false
P0454,X3 Z4 Z5 Y6 Y8 Z9 Z10 X11,WT_TMP_G0232,0,3;4;5;6;8;9;10;11,false
P1151,Y0 X1 X3 Z4 Z5 Y6,WT_TMP_G0232,0,0;1;3;4;5;6,false
P1796,X1 Z2 X3 Y6 Z7 Y8,WT_TMP_G0232,0,1;2;3;6;7;8,false
P0358,X1 Z2 Z3 Z4 X5 X9 Z10 X11,WT_TMP_G0233,0,0;1;2;3;4;7;8;9,false
P1022,X1 Z2 Z3 Z4 X5 X7 Z8 X9,WT_TMP_G0233,0,0;1;2;3;4;5;6;7,false
P0139,Y2 Y3 Y7 Z8 Z9 Y10,WT_TMP_G0234,0,2;3;7;8;9;10,false
P0628,Y0 Z1 Y2 X4 Z5 X6,WT_TMP_G0234,0,0;1;2;4;5;6,false
P0355,Y0 Z1 Z2 Y3 X6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0235,0,0;1;2;3;4;5;6;7;8;9,false
P0349,X5 Y6 Y8 Z9 Z10 X11,WT_TMP_G0236,0,4;5;7;8;9;10,false
P1678,X1 Z2 Z3 Z4 X5 Y6 Z7 Y8,WT_TMP_G0236,0,0;1;2;3;4;5;6;7,false
P0347,X1 Z2 Y3 Y5 Z6 Z7 Z8 X9,WT_TMP_G0237,0,0;1;2;3;4;5;6;7,false
P0345,Y0 Z1 Y2 Y7 Z8 Z9 Z10 Y11,WT_TMP_G0238,0,0;1;2;7;8;9;10;11,false
P0902,X4 Z5 X6 Y7 Z8 Z9 Z10 Y11,WT_TMP_G0238,0,4;5;6;7;8;9;10;11,false
P1082,Y2 X3 X6 Y7,WT_TMP_G0238,0,2;3;6;7,false
P0433,X0 Z1 Z2 Y3 Y7 Z8 Z9 X10,WT_TMP_G0239,0,0;1;2;3;7;8;9;10,false
P1224,X4 Y5 Y7 Z8 Z9 X10,WT_TMP_G0239,0,4;5;7;8;9;10,false
P1336,X0 Z1 Z2 Y3 Y5 X6,WT_TMP_G0239,0,0;1;2;3;5;6,false
P0343,X1 Y2 Y3 Z4 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0240,0,0;1;2;3;4;5;6;7;8;9,false
P0718,Z0 Y3 Z4 Z5 Z6 Z7 Z8 Y9,WT_TMP_G0241,0,0;2;3;4;5;6;7;8,false
P1247,Z2 Y3 Z4 Z5 Z6 Z7 Z8 Y9,WT_TMP_G0241,0,1;2;3;4;5;6;7;8,false
P0336,Z0 Y2 Z3 Z4 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0242,0,0;2;3;4;5;6;7;8;9;10,false
P0339,Y2 Z3 Z4 Z5 Z6 Z7 Z8 Z9 Y10 Z11,WT_TMP_G0242,0,2;3;4;5;6;7;8;9;10;11,false
P0340,Y2 Z3 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0242,0,2;3;5;6;7;8;9;10,false
P0342,Z1 Y2 Z3 Z4 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0242,0,1;2;3;4;5;6;7;8;9;10,false
P0785,Y2 Z3 Z4 Z5 Z6 Z8 Z9 Y10,WT_TMP_G0242,0,2;3;4;5;6;8;9;10,false
P1052,Y2 Z3 Z4 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0242,0,2;3;4;5;6;7;8;9;10,false
P1802,Y2 Z4 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0242,0,2;4;5;6;7;8;9;10,false
P0754,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 Y9 Z10 Y11,WT_TMP_G0243,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0982,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 X8 Z10,WT_TMP_G0243,0,0;1;2;3;4;5;6;7;8;10,false
P0334,Y0 Y1 X2 Z3 Z4 Z5 Z6 Z7 Z8 X9,WT_TMP_G0244,0,0;1;2;3;4;5;6;7;8;9,false
P1692,X2 Z3 Z4 Z5 Z6 Z7 Z8 X9 Y10 Y11,WT_TMP_G0244,0,2;3;4;5;6;7;8;9;10;11,false
P0333,Y6 X7 X8 Z9 Z10 Y11,WT_TMP_G0245,0,4;5;6;7;8;9,false
P1176,X2 Z3 Z4 X5 X7 X8,WT_TMP_G0245,0,0;1;2;3;5;6,false
P0331,X0 X1 Y4 Z5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0246,0,0;1;4;5;6;7;8;9;10;11,false
P0332,X2 X3 Y4 Z5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0246,0,2;3;4;5;6;7;8;9;10;11,false
P0730,X1 Z2 Z3 Y4 Y5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0247,0,0;1;2;3;4;5;6;7;8;9,false
