orbital,energy_hartree,occupation,ligand_population
119,-0.5237628417403806,2.0,0.6476891100402363
120,-0.5190985640425039,2.0,0.41608865682160956
121,-0.5170510652167806,2.0,0.041030408015436975
122,-0.5140193785036333,2.0,0.9724047393812139
123,-0.5114984460913128,2.0,0.020670909293874596
124,-0.5060289918415916,2.0,0.914983665612455
125,-0.5045130999190222,2.0,0.08870581254388324
126,-0.4978017745873107,2.0,0.416767800332347
127,-0.49673197346845327,2.0,0.7574683775841423
128,-0.49269500891453966,2.0,0.10488811460525135
129,-0.4912254352221361,2.0,0.17390624352809325
130,-0.48689431959392687,2.0,0.5715061327994319
131,-0.4853120518411082,2.0,0.8590112038556521
132,-0.4820687332585929,2.0,0.6916868939897205
133,-0.4789388156481198,2.0,0.15552011961335804
134,-0.4767919854580456,2.0,0.0100867315186265
135,-0.47277853303721407,2.0,0.17811220794380309
136,-0.46905562576788284,2.0,0.30002410279190456
137,-0.46531693258681545,2.0,0.7324821069482332
138,-0.46417117407875985,2.0,0.8670422620231244
139,-0.4574771719786878,2.0,0.07610947049667019
140,-0.456956499186039,2.0,0.043564873057347304
141,-0.45474696016982796,2.0,0.9780599301269831
142,-0.45046115205393433,2.0,0.1618119625195299
143,-0.4477119222442931,2.0,0.04178194288543598
144,-0.4443556851647434,2.0,0.03236469471002949
145,-0.4438564014151862,2.0,0.4903927188524615
146,-0.44093747126085003,2.0,0.16028520016241798
147,-0.43880993856924744,2.0,0.4804769352723515
148,-0.43649444072651966,2.0,0.3990966881237382
149,-0.434710555542807,2.0,0.7599916254498165
150,-0.43301245286162304,2.0,0.07462654991481249
151,-0.42455921724512447,2.0,0.28742189042997185
152,-0.41542016063369047,2.0,0.14641214999345056
153,-0.4130847272052285,2.0,0.02194466048538796
154,-0.4076008340933284,2.0,0.03762612104791075
155,-0.40602335295734854,2.0,0.024661533365780253
156,-0.4042270317663505,2.0,0.08997303117528732
157,-0.4034855956490947,2.0,0.8295036364192497
158,-0.3987300342315234,2.0,0.03553861937065827
159,-0.39662172803397056,2.0,0.9263927808396781
160,-0.3945526622551163,2.0,0.09017135296544578
161,-0.39076512194396984,2.0,0.43120402358576987
162,-0.3839642261591216,2.0,0.42634023782040326
163,-0.3782918722241768,2.0,0.019878821841489824
164,-0.37658540176173716,2.0,0.44719479247817956
165,-0.374292208044537,2.0,0.5836338663635671
166,-0.36532386061622457,2.0,0.5402085061651023
167,-0.3642148307981311,2.0,0.17736006393154635
